target_uri;target_id;goal_id;term;source_span;emitted_by_step;target_count;discriminating
http://data.europa.eu/sdg/1.1;1.1;1;extreme poverty for all people everywhere;eradicate extreme poverty for all people everywhere;6;1;yes
http://data.europa.eu/sdg/1.1;1.1;1;people everywhere;eradicate extreme poverty for all people everywhere;7;1;yes
http://data.europa.eu/sdg/1.1;1.1;1;1 25 a day;currently measured as people living on less than $1.25 a day;7;1;yes
http://data.europa.eu/sdg/1.2;1.2;1;half the proportion of men;reduce at least by half the proportion of men;6;1;yes
http://data.europa.eu/sdg/1.2;1.2;1;women;women;6;6;no
http://data.europa.eu/sdg/1.3;1.3;1;nationally appropriate social protection systems;Implement nationally appropriate social protection systems;6;1;yes
http://data.europa.eu/sdg/1.3;1.3;1;social protection systems;Implement nationally appropriate social protection systems;7;1;yes
http://data.europa.eu/sdg/1.3;1.3;1;measures;measures for all;6;1;yes
http://data.europa.eu/sdg/1.3;1.3;1;floors;floors;6;1;yes
http://data.europa.eu/sdg/1.3;1.3;1;vulnerable;the vulnerable;6;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;men;ensure that all men;6;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;women;women;6;6;no
http://data.europa.eu/sdg/1.4;1.4;1;poor;the poor;6;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;vulnerable;the vulnerable;6;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;have equal rights to economic resources;have equal rights to economic resources;6;1;yes
http://data.europa.eu/sdg/1.4;1.4;1;economic resources;have equal rights to economic resources;7;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;access to basic services;access to basic services;6;1;yes
http://data.europa.eu/sdg/1.4;1.4;1;basic services;access to basic services;7;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;ownership;ownership;6;1;yes
http://data.europa.eu/sdg/1.4;1.4;1;control over land;control over land;6;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;forms of property;other forms of property;6;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;inheritance;inheritance;6;2;yes
http://data.europa.eu/sdg/1.4;1.4;1;natural resources;natural resources;6;3;yes
http://data.europa.eu/sdg/1.4;1.4;1;financial services;financial services;6;6;no
http://data.europa.eu/sdg/1.4;1.4;1;microfinance;microfinance;6;1;yes
http://data.europa.eu/sdg/1.5;1.5;1;resilience of the poor;build the resilience of the poor;6;1;yes
http://data.europa.eu/sdg/1.5;1.5;1;those in vulnerable situations;those in vulnerable situations;6;2;yes
http://data.europa.eu/sdg/1.5;1.5;1;vulnerable situations;those in vulnerable situations;7;6;no
http://data.europa.eu/sdg/1.5;1.5;1;exposure;reduce their exposure;6;1;yes
http://data.europa.eu/sdg/1.5;1.5;1;vulnerability to climate-related extreme events;vulnerability to climate-related extreme events;6;1;yes
http://data.europa.eu/sdg/1.5;1.5;1;climate-related extreme events;vulnerability to climate-related extreme events;7;1;yes
http://data.europa.eu/sdg/1.5;1.5;1;economic;other economic;6;3;yes
http://data.europa.eu/sdg/1.5;1.5;1;social;social;6;3;yes
http://data.europa.eu/sdg/1.5;1.5;1;environmental shocks;environmental shocks;6;1;yes
http://data.europa.eu/sdg/1.5;1.5;1;disasters;disasters;6;2;yes
http://data.europa.eu/sdg/1.a;1.a;1;variety of sources;Ensure significant mobilization of resources from a variety of sources;7;1;yes
http://data.europa.eu/sdg/1.a;1.a;1;enhanced development cooperation;through enhanced development cooperation;6;1;yes
http://data.europa.eu/sdg/1.a;1.a;1;order to provide adequate;in order to provide adequate;6;1;yes
http://data.europa.eu/sdg/1.a;1.a;1;provide adequate;in order to provide adequate;7;1;yes
http://data.europa.eu/sdg/1.a;1.a;1;predictable means for developing countries;predictable means for developing countries;6;1;yes
http://data.europa.eu/sdg/1.a;1.a;1;developing countries;predictable means for developing countries;7;22;no
http://data.europa.eu/sdg/1.a;1.a;1;developed countries;least developed countries;6;19;no
http://data.europa.eu/sdg/1.a;1.a;1;implement programmes;to implement programmes;6;1;yes
http://data.europa.eu/sdg/1.b;1.b;1;sound policy frameworks;Create sound policy frameworks at the national;6;1;yes
http://data.europa.eu/sdg/1.b;1.b;1;regional;regional;6;3;yes
http://data.europa.eu/sdg/1.b;1.b;1;based on pro-poor;based on pro-poor;6;1;yes
http://data.europa.eu/sdg/1.b;1.b;1;gender-sensitive development strategies;gender-sensitive development strategies;6;1;yes
http://data.europa.eu/sdg/1.b;1.b;1;poverty eradication actions;to support accelerated investment in poverty eradication actions;7;1;yes
http://data.europa.eu/sdg/2.1;2.1;2;hunger;end hunger;6;1;yes
http://data.europa.eu/sdg/2.1;2.1;2;access by all people;ensure access by all people;6;1;yes
http://data.europa.eu/sdg/2.1;2.1;2;poor;the poor;6;2;yes
http://data.europa.eu/sdg/2.1;2.1;2;people in vulnerable situations;people in vulnerable situations;6;2;yes
http://data.europa.eu/sdg/2.1;2.1;2;vulnerable situations;people in vulnerable situations;7;6;no
http://data.europa.eu/sdg/2.1;2.1;2;infants;infants;6;1;yes
http://data.europa.eu/sdg/2.1;2.1;2;safe;to safe;6;5;no
http://data.europa.eu/sdg/2.1;2.1;2;nutritious;nutritious;6;1;yes
http://data.europa.eu/sdg/2.1;2.1;2;sufficient food all year round;sufficient food all year round;6;1;yes
http://data.europa.eu/sdg/2.1;2.1;2;year round;sufficient food all year round;7;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;forms of malnutrition;end all forms of malnutrition;6;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;achieving;achieving;6;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;internationally agreed targets on stunting;the internationally agreed targets on stunting;6;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;targets on stunting;the internationally agreed targets on stunting;7;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;years of age;wasting in children under 5 years of age;7;2;yes
http://data.europa.eu/sdg/2.2;2.2;2;adolescent girls;address the nutritional needs of adolescent girls;7;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;pregnant;pregnant;6;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;lactating women;lactating women;6;1;yes
http://data.europa.eu/sdg/2.2;2.2;2;older persons;older persons;6;3;yes
http://data.europa.eu/sdg/2.3;2.3;2;agricultural productivity;double the agricultural productivity;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;incomes of small-scale food producers;incomes of small-scale food producers;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;small-scale food producers;incomes of small-scale food producers;7;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;women;women;6;6;no
http://data.europa.eu/sdg/2.3;2.3;2;indigenous peoples;indigenous peoples;6;2;yes
http://data.europa.eu/sdg/2.3;2.3;2;family farmers;family farmers;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;pastoralists;pastoralists;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;fishers;fishers;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;secure;through secure;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;equal access to land;equal access to land;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;access to land;equal access to land;7;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;productive resources;other productive resources;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;inputs;inputs;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;knowledge;knowledge;6;2;yes
http://data.europa.eu/sdg/2.3;2.3;2;financial services;financial services;6;6;no
http://data.europa.eu/sdg/2.3;2.3;2;markets;markets;6;3;yes
http://data.europa.eu/sdg/2.3;2.3;2;opportunities for value addition;opportunities for value addition;6;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;value addition;opportunities for value addition;7;1;yes
http://data.europa.eu/sdg/2.3;2.3;2;non-farm employment;non-farm employment;6;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;sustainable food production systems;ensure sustainable food production systems;6;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;food production systems;ensure sustainable food production systems;7;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;resilient agricultural practices that increase productivity;implement resilient agricultural practices that increase productivity;6;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;increase productivity;implement resilient agricultural practices that increase productivity;7;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;help maintain ecosystems;that help maintain ecosystems;6;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;climate change;that strengthen capacity for adaptation to climate change;7;2;yes
http://data.europa.eu/sdg/2.4;2.4;2;extreme weather;extreme weather;6;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;drought;drought;6;2;yes
http://data.europa.eu/sdg/2.4;2.4;2;flooding;flooding;6;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;disasters;other disasters;6;2;yes
http://data.europa.eu/sdg/2.4;2.4;2;improve land;that progressively improve land;6;1;yes
http://data.europa.eu/sdg/2.4;2.4;2;soil quality;soil quality;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;genetic diversity of seeds;maintain the genetic diversity of seeds;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;diversity of seeds;maintain the genetic diversity of seeds;7;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;cultivated plants;cultivated plants;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;farmed;farmed;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;domesticated animals;domesticated animals;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;related wild species;their related wild species;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;soundly managed;through soundly managed;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;diversified seed;diversified seed;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;plant banks;plant banks at the national;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;regional;regional;6;3;yes
http://data.europa.eu/sdg/2.5;2.5;2;fair;fair;6;2;yes
http://data.europa.eu/sdg/2.5;2.5;2;genetic resources;equitable sharing of benefits arising from the utilization of genetic resources;7;2;yes
http://data.europa.eu/sdg/2.5;2.5;2;associated traditional knowledge;associated traditional knowledge;6;1;yes
http://data.europa.eu/sdg/2.5;2.5;2;internationally agreed;as internationally agreed;6;2;yes
http://data.europa.eu/sdg/2.a;2.a;2;investment;Increase investment;6;1;yes
http://data.europa.eu/sdg/2.a;2.a;2;enhanced international cooperation;through enhanced international cooperation;6;1;yes
http://data.europa.eu/sdg/2.a;2.a;2;rural infrastructure;in rural infrastructure;6;1;yes
http://data.europa.eu/sdg/2.a;2.a;2;agricultural research;agricultural research;6;1;yes
http://data.europa.eu/sdg/2.a;2.a;2;extension services;extension services;6;1;yes
http://data.europa.eu/sdg/2.a;2.a;2;plant;plant;6;1;yes
http://data.europa.eu/sdg/2.a;2.a;2;developing countries;livestock gene banks in order to enhance agricultural productive capacity in developing countries;7;22;no
http://data.europa.eu/sdg/2.a;2.a;2;developed countries;least developed countries;6;19;no
http://data.europa.eu/sdg/2.b;2.b;2;correct;Correct;6;1;yes
http://data.europa.eu/sdg/2.b;2.b;2;prevent trade restrictions;prevent trade restrictions;6;1;yes
http://data.europa.eu/sdg/2.b;2.b;2;distortions in world agricultural markets;distortions in world agricultural markets;6;1;yes
http://data.europa.eu/sdg/2.b;2.b;2;world agricultural markets;distortions in world agricultural markets;7;1;yes
http://data.europa.eu/sdg/2.b;2.b;2;agricultural export subsidies;through the parallel elimination of all forms of agricultural export subsidies;7;1;yes
http://data.europa.eu/sdg/2.b;2.b;2;export measures with equivalent effect;all export measures with equivalent effect;6;1;yes
http://data.europa.eu/sdg/2.b;2.b;2;equivalent effect;all export measures with equivalent effect;7;1;yes
http://data.europa.eu/sdg/2.b;2.b;2;doha development round;in accordance with the mandate of the Doha Development Round;7;1;yes
http://data.europa.eu/sdg/2.c;2.c;2;food commodity markets;Adopt measures to ensure the proper functioning of food commodity markets;7;1;yes
http://data.europa.eu/sdg/2.c;2.c;2;derivatives;their derivatives;6;1;yes
http://data.europa.eu/sdg/2.c;2.c;2;timely access to market information;facilitate timely access to market information;6;1;yes
http://data.europa.eu/sdg/2.c;2.c;2;market information;facilitate timely access to market information;7;1;yes
http://data.europa.eu/sdg/2.c;2.c;2;food reserves;on food reserves;6;1;yes
http://data.europa.eu/sdg/2.c;2.c;2;food price volatility;in order to help limit extreme food price volatility;7;1;yes
http://data.europa.eu/sdg/3.1;3.1;3;70 per 100;reduce the global maternal mortality ratio to less than 70 per 100;7;1;yes
http://data.europa.eu/sdg/3.1;3.1;3;000 live births;000 live births;6;2;yes
http://data.europa.eu/sdg/3.2;3.2;3;preventable deaths of newborns;end preventable deaths of newborns;6;1;yes
http://data.europa.eu/sdg/3.2;3.2;3;deaths of newborns;end preventable deaths of newborns;7;1;yes
http://data.europa.eu/sdg/3.2;3.2;3;children under 5 years of age;children under 5 years of age;6;1;yes
http://data.europa.eu/sdg/3.2;3.2;3;years of age;children under 5 years of age;7;2;yes
http://data.europa.eu/sdg/3.2;3.2;3;12 per 1;with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1;7;1;yes
http://data.europa.eu/sdg/3.2;3.2;3;000 live births;000 live births;6;2;yes
http://data.europa.eu/sdg/3.2;3.2;3;25 per 1;under‑5 mortality to at least as low as 25 per 1;7;1;yes
http://data.europa.eu/sdg/3.3;3.3;3;epidemics of aids;end the epidemics of AIDS;6;1;yes
http://data.europa.eu/sdg/3.3;3.3;3;tuberculosis;tuberculosis;6;1;yes
http://data.europa.eu/sdg/3.3;3.3;3;malaria;malaria;6;1;yes
http://data.europa.eu/sdg/3.3;3.3;3;neglected tropical diseases;neglected tropical diseases;6;1;yes
http://data.europa.eu/sdg/3.3;3.3;3;combat hepatitis;combat hepatitis;6;1;yes
http://data.europa.eu/sdg/3.3;3.3;3;water-borne diseases;water-borne diseases;6;1;yes
http://data.europa.eu/sdg/3.3;3.3;3;communicable diseases;other communicable diseases;6;1;yes
http://data.europa.eu/sdg/3.4;3.4;3;diseases through prevention;reduce by one third premature mortality from non-communicable diseases through prevention;7;1;yes
http://data.europa.eu/sdg/3.4;3.4;3;treatment;treatment;6;1;yes
http://data.europa.eu/sdg/3.4;3.4;3;mental health;promote mental health;6;1;yes
http://data.europa.eu/sdg/3.4;3.4;3;well-being;well-being;6;1;yes
http://data.europa.eu/sdg/3.5;3.5;3;prevention;Strengthen the prevention;6;1;yes
http://data.europa.eu/sdg/3.5;3.5;3;treatment of substance abuse;treatment of substance abuse;6;1;yes
http://data.europa.eu/sdg/3.5;3.5;3;substance abuse;treatment of substance abuse;7;1;yes
http://data.europa.eu/sdg/3.5;3.5;3;narcotic drug abuse;narcotic drug abuse;6;1;yes
http://data.europa.eu/sdg/3.5;3.5;3;harmful use of alcohol;harmful use of alcohol;6;1;yes
http://data.europa.eu/sdg/3.5;3.5;3;use of alcohol;harmful use of alcohol;7;1;yes
http://data.europa.eu/sdg/3.6;3.6;3;deaths;halve the number of global deaths;6;3;yes
http://data.europa.eu/sdg/3.6;3.6;3;injuries from road traffic accidents;injuries from road traffic accidents;6;1;yes
http://data.europa.eu/sdg/3.6;3.6;3;road traffic accidents;injuries from road traffic accidents;7;1;yes
http://data.europa.eu/sdg/3.7;3.7;3;universal access to sexual;ensure universal access to sexual;6;2;yes
http://data.europa.eu/sdg/3.7;3.7;3;access to sexual;ensure universal access to sexual;7;2;yes
http://data.europa.eu/sdg/3.7;3.7;3;reproductive health-care services;reproductive health-care services;6;1;yes
http://data.europa.eu/sdg/3.7;3.7;3;family planning;for family planning;6;1;yes
http://data.europa.eu/sdg/3.7;3.7;3;information;information;6;4;yes
http://data.europa.eu/sdg/3.7;3.7;3;education;education;6;3;yes
http://data.europa.eu/sdg/3.7;3.7;3;programmes;programmes;6;3;yes
http://data.europa.eu/sdg/3.8;3.8;3;universal health coverage;Achieve universal health coverage;6;1;yes
http://data.europa.eu/sdg/3.8;3.8;3;financial risk protection;financial risk protection;6;1;yes
http://data.europa.eu/sdg/3.8;3.8;3;access to quality essential health-care services;access to quality essential health-care services;6;1;yes
http://data.europa.eu/sdg/3.8;3.8;3;essential health-care services;access to quality essential health-care services;7;1;yes
http://data.europa.eu/sdg/3.8;3.8;3;access to safe;access to safe;6;4;yes
http://data.europa.eu/sdg/3.8;3.8;3;effective;effective;6;2;yes
http://data.europa.eu/sdg/3.8;3.8;3;affordable essential medicines;affordable essential medicines;6;2;yes
http://data.europa.eu/sdg/3.8;3.8;3;vaccines;vaccines for all;6;2;yes
http://data.europa.eu/sdg/3.9;3.9;3;deaths;substantially reduce the number of deaths;6;3;yes
http://data.europa.eu/sdg/3.9;3.9;3;illnesses from hazardous chemicals;illnesses from hazardous chemicals;6;1;yes
http://data.europa.eu/sdg/3.9;3.9;3;hazardous chemicals;illnesses from hazardous chemicals;7;2;yes
http://data.europa.eu/sdg/3.9;3.9;3;air;air;6;1;yes
http://data.europa.eu/sdg/3.9;3.9;3;soil pollution;soil pollution;6;1;yes
http://data.europa.eu/sdg/3.9;3.9;3;contamination;contamination;6;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;development of vaccines;development of vaccines;6;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;medicines for the communicable;medicines for the communicable;6;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;affect developing countries;non‑communicable diseases that primarily affect developing countries;7;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;access to affordable essential medicines;provide access to affordable essential medicines;6;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;affordable essential medicines;provide access to affordable essential medicines;7;2;yes
http://data.europa.eu/sdg/3.b;3.b;3;vaccines;vaccines;6;2;yes
http://data.europa.eu/sdg/3.b;3.b;3;trips agreement;in accordance with the Doha Declaration on the TRIPS Agreement;7;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;public health;Public Health;6;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;protect public health;which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health;7;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;and;and;6;1;yes
http://data.europa.eu/sdg/3.b;3.b;3;particular;in particular;6;2;yes
http://data.europa.eu/sdg/3.b;3.b;3;access to medicines;provide access to medicines for all;6;1;yes
http://data.europa.eu/sdg/3.c;3.c;3;health financing;Substantially increase health financing;6;1;yes
http://data.europa.eu/sdg/3.c;3.c;3;recruitment;the recruitment;6;2;yes
http://data.europa.eu/sdg/3.c;3.c;3;training;training;6;2;yes
http://data.europa.eu/sdg/3.c;3.c;3;developing countries;retention of the health workforce in developing countries;7;22;no
http://data.europa.eu/sdg/3.c;3.c;3;developed countries;especially in least developed countries;6;19;no
http://data.europa.eu/sdg/3.c;3.c;3;small island developing states;small island developing States;6;9;no
http://data.europa.eu/sdg/3.c;3.c;3;island developing states;small island developing States;7;10;no
http://data.europa.eu/sdg/3.d;3.d;3;capacity of all countries;Strengthen the capacity of all countries;6;1;yes
http://data.europa.eu/sdg/3.d;3.d;3;developing countries;developing countries;6;22;no
http://data.europa.eu/sdg/3.d;3.d;3;early warning;for early warning;6;2;yes
http://data.europa.eu/sdg/3.d;3.d;3;risk reduction;risk reduction;6;1;yes
http://data.europa.eu/sdg/3.d;3.d;3;health risks;global health risks;6;1;yes
http://data.europa.eu/sdg/4.1;4.1;4;girls;ensure that all girls;6;4;yes
http://data.europa.eu/sdg/4.1;4.1;4;boys complete free;boys complete free;6;1;yes
http://data.europa.eu/sdg/4.1;4.1;4;equitable;equitable;6;1;yes
http://data.europa.eu/sdg/4.1;4.1;4;quality primary;quality primary;6;1;yes
http://data.europa.eu/sdg/4.1;4.1;4;secondary education leading;secondary education leading to relevant;6;1;yes
http://data.europa.eu/sdg/4.1;4.1;4;effective learning outcomes;effective learning outcomes;6;1;yes
http://data.europa.eu/sdg/4.2;4.2;4;girls;ensure that all girls;6;4;yes
http://data.europa.eu/sdg/4.2;4.2;4;early childhood development;boys have access to quality early childhood development;7;1;yes
http://data.europa.eu/sdg/4.2;4.2;4;care;care;6;1;yes
http://data.europa.eu/sdg/4.2;4.2;4;primary education;pre‑primary education so that they are ready for primary education;7;1;yes
http://data.europa.eu/sdg/4.3;4.3;4;equal access for all women;ensure equal access for all women;6;1;yes
http://data.europa.eu/sdg/4.3;4.3;4;men to affordable;men to affordable;6;1;yes
http://data.europa.eu/sdg/4.3;4.3;4;quality technical;quality technical;6;1;yes
http://data.europa.eu/sdg/4.3;4.3;4;vocational;vocational;6;1;yes
http://data.europa.eu/sdg/4.3;4.3;4;tertiary education;tertiary education;6;1;yes
http://data.europa.eu/sdg/4.3;4.3;4;university;university;6;1;yes
http://data.europa.eu/sdg/4.4;4.4;4;youth;substantially increase the number of youth;6;3;yes
http://data.europa.eu/sdg/4.4;4.4;4;adults who have relevant skills;adults who have relevant skills;6;1;yes
http://data.europa.eu/sdg/4.4;4.4;4;have relevant skills;adults who have relevant skills;7;1;yes
http://data.europa.eu/sdg/4.4;4.4;4;technical;technical;6;2;yes
http://data.europa.eu/sdg/4.4;4.4;4;vocational skills;vocational skills;6;1;yes
http://data.europa.eu/sdg/4.4;4.4;4;employment;for employment;6;1;yes
http://data.europa.eu/sdg/4.4;4.4;4;decent jobs;decent jobs;6;1;yes
http://data.europa.eu/sdg/4.4;4.4;4;entrepreneurship;entrepreneurship;6;2;yes
http://data.europa.eu/sdg/4.5;4.5;4;gender disparities in education;eliminate gender disparities in education;6;1;yes
http://data.europa.eu/sdg/4.5;4.5;4;disparities in education;eliminate gender disparities in education;7;1;yes
http://data.europa.eu/sdg/4.5;4.5;4;vocational training for the vulnerable;vocational training for the vulnerable;6;1;yes
http://data.europa.eu/sdg/4.5;4.5;4;persons with disabilities;persons with disabilities;6;4;yes
http://data.europa.eu/sdg/4.5;4.5;4;indigenous peoples;indigenous peoples;6;2;yes
http://data.europa.eu/sdg/4.5;4.5;4;children in vulnerable situations;children in vulnerable situations;6;1;yes
http://data.europa.eu/sdg/4.5;4.5;4;vulnerable situations;children in vulnerable situations;7;6;no
http://data.europa.eu/sdg/4.6;4.6;4;youth;ensure that all youth;6;3;yes
http://data.europa.eu/sdg/4.6;4.6;4;substantial proportion of adults;a substantial proportion of adults;6;1;yes
http://data.europa.eu/sdg/4.6;4.6;4;both men;both men;6;1;yes
http://data.europa.eu/sdg/4.6;4.6;4;women;women;6;6;no
http://data.europa.eu/sdg/4.6;4.6;4;literacy;achieve literacy;6;1;yes
http://data.europa.eu/sdg/4.6;4.6;4;numeracy;numeracy;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;learners acquire the knowledge;ensure that all learners acquire the knowledge;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;acquire the knowledge;ensure that all learners acquire the knowledge;7;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;skills needed to promote sustainable development;skills needed to promote sustainable development;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;including;including;6;2;yes
http://data.europa.eu/sdg/4.7;4.7;4;among others;among others;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;education for sustainable development;through education for sustainable development;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;sustainable lifestyles;sustainable lifestyles;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;human rights;human rights;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;gender equality;gender equality;6;2;yes
http://data.europa.eu/sdg/4.7;4.7;4;promotion of a culture of peace;promotion of a culture of peace;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;culture of peace;promotion of a culture of peace;7;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;non-violence;non-violence;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;citizenship;global citizenship;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;appreciation of cultural diversity;appreciation of cultural diversity;6;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;cultural diversity;appreciation of cultural diversity;7;1;yes
http://data.europa.eu/sdg/4.7;4.7;4;culture s contribution to sustainable development;of culture’s contribution to sustainable development;6;1;yes
http://data.europa.eu/sdg/4.a;4.a;4;education facilities that are child;upgrade education facilities that are child;6;1;yes
http://data.europa.eu/sdg/4.a;4.a;4;disability;disability;6;3;yes
http://data.europa.eu/sdg/4.a;4.a;4;gender sensitive;gender sensitive;6;1;yes
http://data.europa.eu/sdg/4.a;4.a;4;safe;provide safe;6;5;no
http://data.europa.eu/sdg/4.a;4.a;4;non-violent;non-violent;6;1;yes
http://data.europa.eu/sdg/4.a;4.a;4;inclusive;inclusive;6;5;no
http://data.europa.eu/sdg/4.a;4.a;4;effective learning environments;effective learning environments for all;6;1;yes
http://data.europa.eu/sdg/4.b;4.b;4;developing countries;substantially expand globally the number of scholarships available to developing countries;7;22;no
http://data.europa.eu/sdg/4.b;4.b;4;developed countries;least developed countries;6;19;no
http://data.europa.eu/sdg/4.b;4.b;4;small island developing states;small island developing States;6;9;no
http://data.europa.eu/sdg/4.b;4.b;4;island developing states;small island developing States;7;10;no
http://data.europa.eu/sdg/4.b;4.b;4;african countries;African countries;6;3;yes
http://data.europa.eu/sdg/4.b;4.b;4;enrolment in higher education;for enrolment in higher education;6;1;yes
http://data.europa.eu/sdg/4.b;4.b;4;higher education;for enrolment in higher education;7;1;yes
http://data.europa.eu/sdg/4.b;4.b;4;vocational training;vocational training;6;1;yes
http://data.europa.eu/sdg/4.b;4.b;4;information;information;6;4;yes
http://data.europa.eu/sdg/4.b;4.b;4;communications technology;communications technology;6;4;yes
http://data.europa.eu/sdg/4.b;4.b;4;technical;technical;6;2;yes
http://data.europa.eu/sdg/4.b;4.b;4;engineering;engineering;6;1;yes
http://data.europa.eu/sdg/4.b;4.b;4;scientific programmes;scientific programmes;6;1;yes
http://data.europa.eu/sdg/4.c;4.c;4;supply of qualified teachers;substantially increase the supply of qualified teachers;6;1;yes
http://data.europa.eu/sdg/4.c;4.c;4;qualified teachers;substantially increase the supply of qualified teachers;7;1;yes
http://data.europa.eu/sdg/4.c;4.c;4;developing countries;through international cooperation for teacher training in developing countries;7;22;no
http://data.europa.eu/sdg/4.c;4.c;4;developed countries;especially least developed countries;6;19;no
http://data.europa.eu/sdg/4.c;4.c;4;small island developing states;small island developing States;6;9;no
http://data.europa.eu/sdg/4.c;4.c;4;island developing states;small island developing States;7;10;no
http://data.europa.eu/sdg/5.1;5.1;5;forms of discrimination against all women;End all forms of discrimination against all women;6;1;yes
http://data.europa.eu/sdg/5.1;5.1;5;against all women;End all forms of discrimination against all women;7;2;yes
http://data.europa.eu/sdg/5.1;5.1;5;girls everywhere;girls everywhere;6;1;yes
http://data.europa.eu/sdg/5.2;5.2;5;forms of violence against all women;Eliminate all forms of violence against all women;6;1;yes
http://data.europa.eu/sdg/5.2;5.2;5;against all women;Eliminate all forms of violence against all women;7;2;yes
http://data.europa.eu/sdg/5.2;5.2;5;girls in the public;girls in the public;6;1;yes
http://data.europa.eu/sdg/5.2;5.2;5;private spheres;private spheres;6;1;yes
http://data.europa.eu/sdg/5.2;5.2;5;trafficking;trafficking;6;2;yes
http://data.europa.eu/sdg/5.2;5.2;5;sexual;sexual;6;1;yes
http://data.europa.eu/sdg/5.2;5.2;5;types of exploitation;other types of exploitation;6;1;yes
http://data.europa.eu/sdg/5.3;5.3;5;harmful practices;Eliminate all harmful practices;6;1;yes
http://data.europa.eu/sdg/5.3;5.3;5;child;child;6;1;yes
http://data.europa.eu/sdg/5.3;5.3;5;early;early;6;1;yes
http://data.europa.eu/sdg/5.3;5.3;5;forced marriage;forced marriage;6;1;yes
http://data.europa.eu/sdg/5.3;5.3;5;female genital mutilation;female genital mutilation;6;1;yes
http://data.europa.eu/sdg/5.4;5.4;5;recognize;Recognize;6;1;yes
